deuda_total,proporcion_ingreso_deuda,monto_solicitado,tasa_interes,lineas_credito_abiertas,saldo_promedio_bancario,ingresos_familiares_per_capita,puntuacion_credito_bureau,antiguedad_laboral_meses,patrimonio_neto,gastos_mensuales_fijos,capital_circulante,capacidad_ahorro_mensual,ingresos_inversion,retrasos_pago_ultimos_6_meses,mora_historica_dias,porcentaje_utilizacion_credito,pagos_puntuales_ultimos_12_meses,deudas_canceladas_historicas,maximo_retraso_pago_dias,numero_cuentas_cerradas,proporcion_pagos_a_tiempo,consultas_credito_recientes,cambios_en_habitos_pago,edad,nivel_educativo,estado_civil,numero_dependientes,propiedad_vivienda,tipo_vivienda,residencia_antiguedad_meses,sector_laboral,numero_empleos_ultimos_5_anos,frecuencia_transacciones_mensuales,nivel_riesgo
257998.0142419856,4.472634171913456,722713.9917714528,449483.53280523827,5.0,145684.19429375287,577864.7063055065,709.4791715451777,350,412013.01837533177,376,9,522363.30835580797,909131.3772035679,185,209.61716116506173,77.0,363,136,147,3,0.1400688615900625,20,0,75,1.0,2.0,1,1,5.0,0.0,,0,257,Bajo
70458.60867223136,3.464753418267218,197204.74165460438,580076.7668567335,9.0,971608.0091324458,704407.4701759664,340.20180681115295,49,267377.1714774994,4,1,583618.9303905284,647161.9803622171,153,433.473114840212,16.0,74,218,439,7,0.5623182852342083,3,1,83,4.0,3.0,2,1,5.0,5.0,5.0,4,520,Bajo
129064.87018469915,1.8629104647875625,233958.9745812337,168618.18853568155,8.0,741035.467188849,930529.3139187198,363.6095894129679,488,371917.58812572574,249,5,147165.9709062865,12823.91233057389,458,188.78500457793086,7.0,402,259,53,4,0.8053421442618005,8,0,49,4.0,1.0,4,2,2.0,5.0,5.0,3,869,Medio
319126.8780959138,2.2254292540637497,587622.2823291236,200051.8486300846,7.0,74146.14516694793,871097.8396657059,476.29593237964934,52,838731.166113192,176,3,622167.5729025555,844935.3009007302,195,207.51251135938244,47.0,66,273,193,5,0.5492491677352195,12,0,31,3.0,2.0,1,3,2.0,5.0,3.0,5,467,Bajo
684384.7346777346,0.8138472647683711,316269.98000686726,637561.7274150396,4.0,90088.2171948627,840888.4553879304,347.6389014680567,11,211543.10472391482,268,0,929400.0599510653,304015.23000435345,395,61.526404092338026,19.0,331,475,216,8,0.6528616985448836,16,0,73,0.0,1.0,3,3,3.0,0.0,1.0,5,391,Alto
453032.4126267418,2.969285924262885,564228.3503149502,752224.1961636054,2.0,172089.04715844456,998182.347415624,627.4859914379696,242,701601.7713419808,286,7,907586.9580978209,352917.2707607408,33,458.66826348979487,9.0,277,376,207,4,0.8889623573101517,29,0,77,3.0,1.0,0,2,1.0,5.0,0.0,5,361,Bajo
604946.144312098,1.315532508392154,681599.7386092335,829688.8761395554,3.0,524944.1381333903,604550.6981517652,617.155793092179,56,59028.851081805595,489,6,117845.26964414261,59807.90636511847,366,243.29870904336622,72.0,293,310,173,6,0.8830570883852046,19,1,46,1.0,1.0,3,0,3.0,4.0,1.0,4,595,Medio
823405.0722086952,4.682400013544487,816479.4399290485,252197.1197342462,5.0,211516.1038613737,980376.3094762337,805.8249582399794,135,309157.21330500295,95,9,927358.5258378539,141634.45448113306,35,55.55737395337165,31.0,404,348,329,4,0.041527023523103224,9,0,32,5.0,3.0,4,3,3.0,2.0,3.0,4,668,Medio
405890.59997748514,4.137763976243791,538430.1780590664,993739.8243959113,6.0,299408.3808474203,354822.0109647246,763.0943118337041,82,554236.1871862067,31,2,226126.8675653685,172679.3225968145,229,459.2862736598345,9.0,96,349,82,6,0.8510807637356586,17,1,69,4.0,2.0,1,0,5.0,0.0,0.0,3,949,Medio
400545.54333768657,0.9085712707375391,838184.6582304529,542054.8370008976,4.0,772625.96129856,46763.37248159631,800.4160801671778,184,681474.0103163834,18,0,804241.5898645702,27716.25306745569,347,385.0467377529955,34.0,108,208,271,8,0.3221193614472395,22,1,70,4.0,3.0,3,1,1.0,0.0,3.0,4,208,Medio
436628.8532539608,4.110420721193329,98060.61035713434,542113.2229294669,1.0,648936.9060873569,455185.8319602687,370.39884872496395,33,395828.87707263604,183,6,458695.17461919057,866237.725616772,97,369.13508765750436,24.0,186,326,298,1,0.529648425294382,28,1,55,1.0,0.0,0,0,0.0,3.0,3.0,0,377,Medio
493549.91971353936,3.1626458517316363,562098.2474093607,611717.3739074069,5.0,771559.955780559,358735.9163848352,555.995440954382,50,654528.1675392858,361,8,407856.88775286457,643482.1317990182,250,146.50779912147365,61.0,165,128,420,3,0.9726662294386406,12,0,67,0.0,1.0,1,0,4.0,3.0,2.0,5,632,Medio
975974.7006558459,4.344022756152722,808639.1784031552,385316.76812848804,2.0,682068.8670393038,837303.2356607157,574.9642492912742,208,354386.45879865345,23,4,376981.14670270175,130649.84717714998,283,167.1215119587841,42.0,476,394,259,5,0.5153854521854194,8,1,47,2.0,3.0,4,1,2.0,4.0,3.0,2,759,Alto
75249.90231292981,1.4626362206256058,867646.4249361125,190742.41811569186,2.0,956376.0039871614,175813.2704195343,609.1821909341763,337,596388.9843125726,441,2,484118.5752126605,354408.8058442026,128,355.9126207352098,11.0,103,469,295,8,0.009400060405472588,7,0,56,0.0,3.0,5,3,5.0,3.0,2.0,1,347,Bajo
900664.2728308691,3.2745685744734327,736993.1757362569,442696.1570784301,2.0,319267.8348603196,631310.0198464359,720.450229933341,125,297541.37444414163,332,6,770607.4124587054,467459.8212386314,262,341.5057360111124,58.0,220,25,472,9,0.6343113770709615,15,0,46,3.0,0.0,2,0,3.0,1.0,5.0,4,945,Medio
584992.288264231,1.5234082086809306,25946.36908867199,894728.5328987874,4.0,957283.8799558505,357801.7935020028,368.14542346974656,323,130248.88316880872,435,8,871785.1723917291,49238.71805651736,295,478.89578234253065,5.0,265,208,400,8,0.9310758319559458,29,0,77,0.0,3.0,3,2,0.0,,2.0,5,831,Alto
473349.63945183845,3.186862941359618,604366.544293193,729318.3001684881,1.0,549515.7651974871,524123.09951101267,575.7802015057131,448,528659.0747548457,192,7,570098.7743109349,263672.26431925804,187,147.2808498843364,27.0,144,171,361,1,0.9410097552531992,11,0,87,0.0,2.0,4,2,3.0,3.0,5.0,2,998,Medio
50646.70398381229,1.805175444429342,966600.9808325705,600789.1900124659,6.0,127083.72731269963,995360.8164590759,405.4464738783678,153,908631.5329928405,60,9,519412.4348943885,128046.90099860808,415,91.36779375719577,89.0,232,414,453,8,0.5388532930302793,7,0,65,3.0,2.0,5,3,1.0,2.0,0.0,5,922,Medio
113845.15759478821,3.37449613019082,391804.8133438103,782102.3724125304,8.0,747012.0189540336,403938.1382951858,379.4341856715989,111,904933.2251358879,494,8,180945.61620031105,983784.8766664353,298,403.31890298701376,13.0,451,382,309,1,0.0022238346013551125,9,1,69,1.0,3.0,1,3,5.0,0.0,3.0,3,539,Bajo
76562.09666226196,1.0980931398987903,170091.81170856825,879447.0180327278,3.0,143834.33134202694,861418.1700504887,325.7264480086531,288,691079.2821483015,37,5,226253.3632519633,984063.0895718535,169,127.64858046168672,68.0,391,115,369,2,0.31080834412009783,25,0,81,5.0,3.0,3,3,2.0,0.0,2.0,1,519,Bajo
875237.6494214243,1.2601117807413187,460657.02190418635,328107.6040571134,4.0,924100.2266809415,58664.24075924397,477.3647910508862,95,528539.9640791137,455,0,750976.6294618701,922833.3865972857,476,223.79180766654235,9.0,479,306,422,9,0.1403060845439278,4,1,66,2.0,2.0,4,1,1.0,4.0,3.0,5,103,Alto
468112.74895133765,2.656459684381974,717758.840773145,722383.1508375243,1.0,255956.9187408558,987656.866185615,639.4369740124012,337,777536.5472260591,31,5,635250.8840947696,994367.4859565049,426,245.18105524620287,17.0,265,394,281,3,0.2591656764382215,24,1,87,5.0,2.0,0,0,1.0,,,5,904,Medio
992248.424357643,1.9594094422780035,424823.30499960476,439914.8283286764,3.0,606650.1715214838,47371.18781327914,808.6931372107615,237,428404.26442806656,286,8,202392.4199214963,473824.91993965296,310,192.91618021516842,,206,86,228,1,0.9279568834521331,25,0,80,5.0,,0,3,3.0,2.0,0.0,4,865,Medio
59996.7475947193,1.5066182009775668,435154.529374528,931839.0000462681,7.0,844781.8431485925,735903.2939728862,810.0987984525448,361,67019.70649043396,355,6,129020.12062253764,592474.0546264084,194,85.90188085987681,57.0,351,473,450,9,0.6056256162229138,1,0,29,5.0,3.0,5,1,4.0,4.0,1.0,0,455,Bajo
557081.2268507429,2.164678842825138,831968.1969668273,805808.6357018335,7.0,200936.49659216672,93163.63857407267,421.4477533519814,396,352406.23716926883,376,3,920876.9487625282,909094.7925264183,284,463.1344988350808,90.0,265,325,448,9,0.16892322498230894,12,1,24,1.0,1.0,2,0,4.0,1.0,1.0,5,946,Medio
158398.2753252943,2.9031282168352304,823786.9116579219,593356.430588939,1.0,273808.99096111715,544538.904403102,508.3300416495035,92,907053.9654195559,347,9,854041.7073761598,735871.9695047437,249,254.04063496223228,65.0,403,297,127,6,0.0910442280266539,18,0,74,5.0,2.0,2,3,3.0,,0.0,0,776,Bajo
214088.13061183726,2.1259262849197733,818009.8086432553,254046.29657839646,5.0,683040.927026873,684640.3775146875,615.4000836448203,208,840102.7543265653,276,2,675645.9964232204,718710.7709517588,490,90.38330625551313,7.0,470,339,52,2,0.17549953142020425,11,1,46,1.0,3.0,0,0,4.0,0.0,2.0,5,183,Medio
331425.70874665654,2.2699511904779732,492750.9758560556,402628.35983652994,6.0,611485.9426083269,796306.3222384127,777.3259045508837,82,626081.2183211284,138,4,103572.96515109095,692317.1221634542,333,498.97318855056216,81.0,324,342,96,1,0.31063083648359757,24,1,88,1.0,2.0,3,1,4.0,5.0,0.0,1,889,Bajo
18279.24860100148,2.1600421835579438,35219.26316071831,903133.5754167463,6.0,439426.70580300945,800789.7551103089,772.292842783925,473,489423.19681152934,381,9,176031.75508089055,921038.0000116326,32,205.3697715922105,72.0,19,86,253,9,0.9306094275826261,18,1,83,3.0,3.0,5,1,0.0,1.0,4.0,2,383,Bajo
439493.12219977524,3.9689799911737125,392966.0015990477,831070.6462100872,4.0,86885.8557896812,960875.2756886828,758.5376985647936,480,366885.95590472966,431,1,96299.59345184367,301999.3585422501,134,472.81727784717003,96.0,418,152,261,4,0.8304132358035399,4,1,25,5.0,1.0,4,2,1.0,5.0,5.0,4,93,Bajo
581804.7307392977,3.3732441955175343,647655.9858960158,584509.7622491166,5.0,271010.05766672385,942278.5866675888,320.1144399810572,99,11412.91377261481,252,2,853047.1592928948,305711.1502955325,309,387.84221713869994,92.0,367,7,352,9,0.8537542145366336,22,1,30,1.0,3.0,0,2,1.0,1.0,5.0,3,87,Alto
885104.5591588246,4.418220505113918,796427.0919412501,210565.14475156073,2.0,996152.7488705879,762595.2003319757,579.8074964304616,356,761952.5954679778,446,1,821157.9522990155,786014.7073437395,403,84.70989640488173,74.0,85,498,59,2,0.868832842780084,10,1,77,5.0,3.0,2,3,4.0,2.0,3.0,0,790,Alto
406241.7552203638,1.1451653026919497,448360.44630427175,270093.8102053554,7.0,324159.7282064869,918102.5957019323,745.393732876672,358,743640.9894931023,138,5,477902.46509523457,445992.6241357475,490,155.21891785169106,47.0,39,432,135,1,0.10180521244823326,12,0,69,1.0,2.0,5,2,,0.0,4.0,4,654,Medio
65046.32151379234,3.178572811624393,234521.87520152988,256323.66509900513,2.0,919142.1331662467,598262.3120354464,763.5414911494377,1,647862.2431825948,466,4,742026.6965773916,473122.87989488384,316,92.15911240737607,65.0,70,4,413,5,0.5184174080676803,26,0,68,3.0,2.0,3,2,2.0,5.0,5.0,5,518,Bajo
909486.7080601153,0.552263437815353,288015.1062572939,890782.0889963101,6.0,370349.75694794394,641754.4140734775,655.8569721929443,298,236026.64065828684,88,2,62647.152970824136,21812.414521239127,493,373.15074517722087,87.0,459,301,318,5,0.4741540276991727,20,1,68,3.0,3.0,4,1,3.0,0.0,2.0,1,756,Alto
9684.454601444928,4.438383651987794,969637.7896572669,528355.3964264235,8.0,661806.7261902471,995273.3915601813,401.40371331671236,59,601931.0757475091,433,4,910109.0878922603,349149.3245031249,292,443.2832137307775,79.0,122,105,132,5,0.19045239091690092,3,0,76,2.0,2.0,2,1,4.0,1.0,5.0,2,726,Bajo
183033.92756350865,2.1161100745407375,814160.7050026392,690656.3490871651,9.0,77860.75135126023,745924.9429521996,721.7774208054326,65,886063.1911029038,143,4,496356.9253765367,674858.5313053385,140,263.3993229782499,13.0,239,404,210,3,0.49379317281869195,6,1,78,3.0,3.0,1,2,4.0,1.0,3.0,3,541,Bajo
316845.04813280056,2.265938987842993,530306.7038894575,716392.6904054096,6.0,600553.4198177928,839002.4998354301,368.74915978958575,41,518384.5223969665,432,3,91699.53405503424,874001.5240496503,219,481.1614221669286,43.0,292,22,187,7,0.23133189964254208,2,1,89,,1.0,5,1,1.0,0.0,4.0,2,874,Medio
196774.98498188032,2.855251193324727,114281.32125690552,508651.9676923245,2.0,690892.3074105291,748573.6458601943,794.7510064979747,240,592088.0862910121,399,3,762866.331516276,156716.32651703517,70,416.29345861487076,64.0,412,486,91,2,0.4192404735591596,22,0,77,1.0,1.0,1,0,3.0,2.0,5.0,3,855,Bajo
316652.48257670976,1.2258562657483596,276651.1167620288,731300.5841435012,6.0,909709.0004042158,195664.48921839896,308.8802597887327,464,902131.3325398872,450,7,995607.2192335355,792021.6684422644,115,117.53226601682825,47.0,337,216,434,4,0.3350871186448797,4,0,87,1.0,3.0,1,1,2.0,1.0,2.0,4,885,Medio
658824.1680799281,3.205500187981733,669442.1381656594,494805.01530338323,4.0,658506.8697404678,292320.4206397172,817.0699968899877,149,339411.919650755,387,9,628848.9329540589,706231.776359459,84,201.72634579372877,15.0,283,237,413,5,0.5758111396103821,10,1,41,3.0,0.0,2,2,2.0,3.0,4.0,5,514,Bajo
113529.87489158803,2.2726146528154962,180610.76388594354,403606.827507978,3.0,266148.7136081107,364805.6153659548,630.5190211380276,476,861516.8854583037,452,7,519286.61517352576,726671.1310102204,352,392.27374209881117,39.0,117,255,379,1,0.1118368757017213,25,0,87,,3.0,2,3,0.0,3.0,,2,673,Bajo
764294.051676797,4.261970880241305,594553.3402727264,158684.8104958876,9.0,303099.47941702127,202213.56061758808,643.1913215775971,312,566022.802900396,188,5,748680.5927567387,75180.93801798494,206,301.4283375560643,82.0,129,131,378,2,0.8544713835475808,5,1,39,4.0,1.0,1,1,4.0,3.0,4.0,5,909,Medio
411518.525328118,1.4869055019628765,670225.4055714324,691057.2409496945,1.0,289387.95332349907,882138.2412093768,475.69147819947193,56,381326.5215965016,8,2,286135.0925278628,301979.72995647223,297,167.70611357270147,49.0,320,70,423,5,0.43818794465317445,10,1,38,4.0,0.0,1,0,3.0,1.0,1.0,5,437,Medio
592422.290512471,4.0235056970675585,380044.79944531765,108854.1538352091,7.0,563081.0258079079,273919.7175885491,537.517183593542,235,406704.15137365955,477,8,635766.9730125163,289163.22492556786,81,351.9465316435327,13.0,51,233,277,3,0.36583466279847565,29,0,40,4.0,0.0,3,0,5.0,1.0,3.0,2,163,Medio
286356.62627603323,3.031026044930431,695358.501973754,108572.94239816969,4.0,858202.6184096979,191287.85800778162,561.7495588365218,246,81198.98504193792,2,5,276024.1378300291,141523.9449259011,114,447.90856817738194,98.0,322,489,56,4,0.5774429866327243,27,1,64,0.0,2.0,2,0,2.0,4.0,1.0,5,184,Bajo
632605.2291907001,3.1362497686451847,117787.14041481177,662385.5643933574,4.0,308713.11126290995,418037.1759568803,646.8071007537085,474,637867.1376575741,206,3,107003.80940409304,821076.9588384606,423,286.0687973493129,45.0,357,56,124,4,0.43313833478329433,26,1,77,1.0,0.0,1,3,1.0,1.0,3.0,4,323,Medio
928652.8410744527,2.366512514897682,521438.8676497187,825304.9832827039,4.0,805776.4375067925,755853.1170897819,632.3575159641548,137,722924.1025245191,271,9,818166.0201923256,836963.5786491783,260,74.68095690165106,33.0,166,49,40,5,0.5014986563933633,16,1,38,4.0,3.0,2,3,4.0,0.0,1.0,3,79,Medio
599319.9610815949,1.842486192547056,868522.4930904235,801839.687486028,7.0,677835.6150367383,963097.6894219259,316.8413186794225,2,890062.4630050604,201,2,928029.6179140595,191880.8672359417,32,13.388116196543427,98.0,475,428,396,5,0.27979029344717543,10,1,74,5.0,0.0,4,1,0.0,0.0,2.0,5,576,Medio
385495.22830157634,2.895984816421457,89729.45418030319,185983.86908500412,8.0,857571.0561233142,43499.18788880529,520.0232549103802,7,854823.7458895228,154,5,406101.72468983755,344612.40371163253,49,156.53643420941577,97.0,193,40,51,4,0.42291344740850023,18,0,27,2.0,1.0,3,1,3.0,,,5,109,Bajo
524564.2981676371,0.8642305458186629,337272.1674215345,878186.6904294566,3.0,129715.3383050312,798236.0038322583,632.9296016865959,215,682809.1778379572,358,4,629391.4431660172,299917.0459664424,10,240.77598144534804,4.0,481,307,453,3,0.3704801336255418,23,0,33,3.0,1.0,1,0,1.0,5.0,0.0,5,774,Bajo
245690.67981414095,2.7479659442631346,8120.467998183503,567791.9623526558,,767604.5769065605,11116.272941214176,421.4041731198582,178,739293.9770885265,451,2,33476.49551323994,105263.67391383863,38,267.03477313439,23.0,292,472,153,6,0.4894090631854072,28,1,49,0.0,3.0,3,1,4.0,4.0,5.0,0,496,Bajo
880722.8299656985,4.859420327884522,888627.2622107883,422957.0451826163,3.0,826912.9586783026,294534.4776219294,551.4641079557322,321,708669.807641852,208,8,772930.0235424958,351801.046176572,385,95.09850170397237,14.0,393,232,494,1,0.7596709190890635,11,0,49,0.0,2.0,4,1,0.0,1.0,1.0,5,999,Alto
543150.1317192098,2.9623367564452017,40956.617717903995,991446.8234506377,5.0,3344.7770871186995,321919.5220116147,579.6290961701183,74,629525.5750411658,381,2,609735.0148142594,138404.24513957664,223,266.6742117394534,19.0,170,384,457,9,0.17202674592040312,6,1,24,2.0,0.0,5,1,5.0,1.0,1.0,2,575,Medio
591676.6872441669,4.115912896346361,874515.3921354506,233102.27225480627,5.0,899375.531142207,860192.9701477352,561.7292018901235,116,46790.06721408357,97,7,548560.8442030812,70163.89721195237,44,324.78166222825683,4.0,397,496,245,6,0.5383935363152735,8,0,36,5.0,0.0,5,2,,1.0,5.0,2,956,Medio
709438.3307437488,2.74659261564355,471872.59942730155,774318.8853064844,5.0,994784.8954462636,480386.5020766692,547.0276499961209,415,415511.02983740065,80,4,163508.75567844586,919992.20298695,335,383.29311444920125,29.0,142,8,289,5,0.28108270143593483,23,0,20,2.0,3.0,3,1,3.0,2.0,5.0,2,318,Medio
478705.69056949177,0.17952515026490118,208043.96953738746,984377.7408829699,2.0,875073.0824621741,309271.83518790983,819.0925038200949,269,50170.57245474524,24,7,899581.9734031575,845849.8373514774,139,424.7000118973737,55.0,365,226,476,1,0.7358199527934685,27,1,20,5.0,2.0,5,2,1.0,2.0,4.0,0,396,Bajo
94754.76608017535,2.283216565671531,913706.698635488,675384.5325381418,7.0,345586.52741547546,43343.64547856885,533.3853949674359,187,804817.7621585286,106,5,159000.2264928461,240874.8366773804,374,152.36301817715972,48.0,129,254,294,5,0.9923538763123235,25,1,35,5.0,2.0,4,0,0.0,5.0,4.0,1,862,Medio
56325.9307624689,4.283704946935167,804453.036975747,811514.8514968395,9.0,518459.0168329746,674375.5514274612,307.73666489999005,255,422102.74163555284,132,5,490266.13388326205,239734.69112909687,353,161.46876715747706,61.0,60,410,422,1,,11,1,74,0.0,3.0,3,1,5.0,1.0,1.0,2,739,Medio
732182.2437270811,4.029102181348221,484024.4716564574,979874.0213742047,5.0,99798.18568369526,406228.9683516488,326.9793099022545,458,352946.77751352417,164,1,819005.5787085986,828577.6907486155,84,192.2948199540599,89.0,120,120,69,3,0.45301974827520064,24,0,71,2.0,0.0,1,2,2.0,1.0,2.0,4,128,Medio
459667.33239456505,2.5013265192203153,116608.85302973732,916463.1274537419,8.0,155097.91311860058,561303.8971392957,571.1964412667689,126,874065.4661783754,110,2,493571.6711369551,75677.13785385802,299,76.5407714337054,7.0,65,481,111,1,0.9993779431820279,5,0,55,1.0,1.0,0,1,5.0,4.0,5.0,2,159,Medio
369981.8130416642,0.22684806233786411,595059.4973640596,129748.69144241593,5.0,808789.0628598579,824855.3274435676,529.5216571833539,245,467274.22084747616,253,1,384765.6391110732,620786.185685692,398,452.042422662079,34.0,157,177,216,7,0.9861990272673387,7,1,72,4.0,2.0,5,1,1.0,3.0,0.0,3,265,Medio
944429.8166352952,0.819372698301098,911010.1900762453,538240.6561465852,7.0,875598.578264264,763785.4577618515,626.6954375830874,114,383053.9024077737,291,9,62281.76202726518,879380.9449598987,377,95.55473589569425,51.0,489,384,203,1,0.11422243582490166,2,1,63,1.0,1.0,4,1,2.0,1.0,1.0,5,935,Alto
838165.5846376915,1.1203967072431233,319835.07963645895,547712.919136767,8.0,540686.5118385013,90020.33035134971,763.2779266730538,443,85676.22720971321,324,4,935959.0979468479,180370.2899271718,450,162.12772971192456,86.0,357,492,380,7,0.42382473148394917,26,0,39,5.0,3.0,5,1,0.0,0.0,3.0,3,540,Alto
955199.4942669758,1.7423290684935508,67938.10900682137,668903.0684113421,4.0,432809.9675585361,989004.6568472739,836.4033897652373,258,51950.312656826376,340,6,736953.983164477,412476.25923639623,165,463.53517303603525,28.0,110,405,352,8,0.8177493034090555,14,0,70,3.0,1.0,4,1,1.0,4.0,0.0,2,414,Medio
671758.6473703373,1.3941340933581252,528233.4224760471,278610.99246497743,3.0,955768.1732671531,983343.1668061528,714.0015729046797,344,20595.53391067047,456,6,649042.4805429741,988884.2552523726,259,387.2308946433531,10.0,78,120,43,8,0.6930565439562609,10,0,72,0.0,3.0,2,3,3.0,1.0,,0,370,Medio
15761.657211442529,2.1455871463587326,468889.08793582616,635474.0635394902,7.0,488486.61607581354,818554.7937066898,635.86585741166,167,803339.471808485,340,0,244908.34776129178,365909.3614383084,471,375.5281005951721,91.0,347,25,379,5,0.8185084901722216,22,0,50,2.0,2.0,5,1,0.0,0.0,4.0,5,106,Medio
43974.857951760845,4.762043967672582,3743.820213979998,797707.0656292803,2.0,607890.7958972371,499900.723370518,495.51469396482696,335,52513.62287755569,314,6,74522.14641164367,983094.4614443096,471,106.37285406009623,26.0,241,171,425,2,0.8389774554279508,18,1,38,0.0,1.0,5,1,5.0,4.0,2.0,4,391,Medio
870438.8734486575,4.817382649042415,958551.095128604,400011.13518302067,1.0,836742.04432316,390273.2576886333,612.2561120861733,66,982694.6019381704,382,9,277329.3715690826,245770.83513225775,23,180.9530362743265,,140,340,426,5,0.019713580535720587,28,1,29,2.0,3.0,2,1,4.0,3.0,1.0,1,719,Medio
241824.34020862973,3.7738574049909346,923697.2601513223,209560.31019187943,1.0,332538.04067902605,363391.2273607243,792.9375723628747,9,846212.4286129784,97,1,622372.7239947813,901212.2802249913,39,13.615256477568975,7.0,458,114,136,5,0.9792627516437248,15,0,52,2.0,2.0,1,3,4.0,4.0,1.0,0,303,Bajo
750029.5171470805,1.423623421090822,121177.25037277443,941446.0031254224,9.0,552958.0192781733,776793.2421021123,346.33157433498013,173,864608.8242066427,43,1,682025.7826461677,602793.1556655762,327,291.5145599682307,77.0,66,337,318,3,0.8972665326540399,9,1,87,0.0,3.0,5,2,5.0,2.0,1.0,4,494,Alto
439781.4717964659,0.10298721621351184,434828.5463545985,43558.99644740348,2.0,420251.06834905676,885934.8137960652,847.2121317090948,207,430834.17110243655,158,2,602826.1892991711,572170.5412939076,467,303.4437624636831,,380,160,83,7,0.26076519127437037,19,1,69,3.0,0.0,1,2,4.0,3.0,1.0,5,269,Medio
377640.49431687465,0.4940282654647734,366411.8887899292,404356.9565361506,2.0,355181.091144474,817435.4400072476,837.9003376955142,10,410116.54277808336,406,8,544648.9153700039,111519.2643469852,450,309.03571785426345,65.0,168,280,384,6,0.795626929552773,9,0,71,,0.0,0,0,3.0,5.0,1.0,0,383,Medio
968701.6555446241,2.82616760100302,449529.11225454183,176829.71205282916,2.0,11223.73511780357,660064.0662347536,301.8146259768144,44,683915.4122493293,110,2,526846.7803582508,92804.0132940736,164,151.3860818179221,59.0,94,188,455,1,0.9708174420045276,9,1,63,4.0,0.0,0,3,5.0,1.0,4.0,0,747,Alto
252728.7976717378,0.1804833075542057,326247.93901946564,444203.14448592305,5.0,677662.4137842448,931020.7557855676,448.94194263343144,235,171251.6211048428,375,1,830495.7896760561,104858.49217387768,291,11.45048823980754,72.0,75,497,41,8,0.06243701616850961,24,1,25,5.0,0.0,5,2,4.0,4.0,3.0,4,562,Medio
915362.7179295311,3.4409503445282534,51263.59584083209,652240.178527482,8.0,994947.8978653712,238420.27467273123,762.2119180100024,494,398297.8511260831,76,8,47376.74459855724,945281.1931830114,410,263.049945047216,17.0,394,213,453,6,0.327969199034266,14,0,32,2.0,2.0,4,2,5.0,3.0,3.0,5,428,Medio
237911.95246361924,1.4232559881883402,280521.6262433199,486184.61525819515,2.0,632730.0977815018,877590.8336067832,427.59924017229656,173,900691.2416745514,388,4,999653.395143382,577326.6578055087,104,250.77371925005679,49.0,342,15,33,3,0.0032598817392236468,6,1,43,3.0,3.0,5,3,4.0,5.0,3.0,4,515,Bajo
266997.36864356115,2.54044649196173,49116.5284605705,416990.28441060777,3.0,598435.3969323871,584955.9019182454,579.8247357244828,462,291196.29727947083,418,3,716503.264907283,563627.2551955064,154,85.43959899779242,31.0,216,479,465,5,0.3698481606654599,9,1,25,2.0,1.0,5,0,3.0,1.0,,4,743,Bajo
848919.1802752503,2.3225161371782748,56299.35532815182,511496.67517744895,2.0,562480.3319925596,332851.61527487246,702.9269123600874,233,992142.0114013124,104,2,468819.57755214075,119173.00123138627,80,444.66085308159813,3.0,313,382,191,6,0.653103515199789,21,1,34,2.0,3.0,0,2,3.0,0.0,2.0,1,366,Medio
466739.3929552204,3.643468602394232,880345.4754434883,705315.8904990193,1.0,421045.40370730497,989070.6271858938,619.8297623811927,86,171188.96938047133,429,1,912565.4877625421,689263.414730422,209,261.07435951656566,21.0,306,127,362,7,0.3776907828388477,8,1,51,1.0,1.0,5,0,5.0,0.0,5.0,5,343,Medio
290601.80933610594,2.144787002788348,545921.6601993891,744815.7862403546,2.0,271800.5821304331,353561.48699888744,751.0595796372111,76,814048.4948241179,138,4,28503.204849269474,200894.073801729,205,158.52116013015993,27.0,279,351,138,5,0.9830762855441083,24,0,31,1.0,0.0,2,0,,3.0,5.0,5,225,Bajo
361893.6290930552,0.9826376658464306,893438.6579201088,960013.0571848999,2.0,395190.42093412805,754619.3390756152,757.6089071918767,294,410610.18538258143,354,3,162109.09513072734,400394.4144387158,106,9.65534642994935,45.0,86,467,492,9,0.6236319291367007,13,1,36,2.0,1.0,2,1,5.0,3.0,3.0,3,2,Bajo
838151.4553733733,0.7760390173866639,534320.5624172933,404398.9871824283,8.0,419195.002165191,696711.9410391086,586.1611344425203,116,866645.155970896,30,3,329861.3233747394,817172.465889568,88,131.67609759482315,84.0,371,182,110,8,0.1604191732387319,19,0,18,5.0,2.0,5,2,2.0,2.0,5.0,4,937,Medio
693878.8828146728,0.9666772688194413,793040.1682645725,675059.2781905798,5.0,113431.69476274165,104845.8307703936,451.6475096594919,390,435011.32851363026,470,7,467087.4241577395,998219.2576423208,485,419.4746567733823,35.0,479,387,217,7,0.08177319364415137,4,0,79,5.0,3.0,5,0,1.0,2.0,1.0,3,227,Alto
612719.5247765026,2.0007306812455603,286443.92040784255,942010.0647196365,3.0,674624.5027997461,483346.8812564131,791.2544516316432,446,838750.2995824083,252,6,885324.0981639945,662970.9862848421,184,365.05179451147245,90.0,138,375,247,6,0.8463640475952617,1,0,66,,0.0,4,3,2.0,1.0,1.0,0,203,Bajo
